SKU,Current_Item,Current_Base_Item,sku_Family,Current_Item_Overall_Status,Current_Item_Specific_Status,Current_Item_Lead_Style,Current_Item_Product_Type ,Current_Item_sku_Pricing,Current_Item_Discounted_Pricing, Current_Item_Inventory , Current_Item_Reported_Inventory , Current_Item_Min_Order_Qty ,Current_Item_Packaging_Type, Current_Item_sku_packaging_qty ,Current_Item_Shrink_wrapped_status,Current_Item_Version_Number,Current_Item_Version_Description,Frequency_Hertz,Starting_Method,Lamp_Connection , Ballast_Factor ,Maximum_Possible_Lamp_Combinations, Number_ of_Lamps ,Maximum_Voltage_Combinations, Voltage_120V , Voltage_240V , Voltage_277V, Voltage_347V,Power_factor,Power_factor_value,Dimming_Status, Length_inches , Width_inches , Height_inches , Weight_in_lbs , Lamps ,Successor_Item,Successor_Base_Item,Successor_Item_sku_Family,Substitute_Item,Substitute_Base_Item,Substitute_Item_Product_Type,Substitute_Item_Overall_Status,Substitute_Item_Specific_Status,Substitutue item sku Family,Substitute_item__Item_Lead_Style, Philips_Advance , GE ,Osram,Univeral,Fulham,Keystone,Howard,Sola,Hatch,Halco,Radionic,Epsen,Interglobal,Sunpark,Accupro,Valmont,TCP
SS2RCWS       /F,SS2RCWS       /F,SS2RCWS       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS2RCWS       /G,SS2RCWS       /G,SS2RCWS       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS2RCWS       /H,SS2RCWS       /H,SS2RCWS       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS2RCWSB      /A,SS2RCWSB      /A,SS2RCWSB      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS2RCWSB      /B,SS2RCWSB      /B,SS2RCWSB      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS2RCWT       /A,SS2RCWT       /A,SS2RCWT       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS2RCWT       /C,SS2RCWT       /C,SS2RCWT       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS2WSB        /A,SS2WSB        /A,SS2WSB        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS2WSB        /B,SS2WSB        /B,SS2WSB        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS2WSBLA      /A,SS2WSBLA      /A,SS2WSBLA      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS2WSBLA      /B,SS2WSBLA      /B,SS2WSBLA      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS2WSLA100    /A,SS2WSLA100    /A,SS2WSLA100    ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS3025        /B,SS3025        /B,SS3025        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS3025P       /A,SS3025P       /A,SS3025P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS3026        /A,SS3026        /A,SS3026        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS3026P       /A,SS3026P       /A,SS3026P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS3027P       /A,SS3027P       /A,SS3027P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS3027P       /B,SS3027P       /B,SS3027P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS3045        /A,SS3045        /A,SS3045        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS3045        /B,SS3045        /B,SS3045        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS3045        /C,SS3045        /C,SS3045        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS3046        /A,SS3046        /A,SS3046        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS3046        /B,SS3046        /B,SS3046        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS3245P       /A,SS3245P       /A,SS3245P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS33PUV       /A,SS33PUV       /A,SS33PUV       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4025P       /A,SS4025P       /A,SS4025P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4026P       /A,SS4026P       /A,SS4026P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4035P       /B,SS4035P       /B,SS4035P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4036P       /A,SS4036P       /A,SS4036P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4056P       /A,SS4056P       /A,SS4056P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4056PUV     /A,SS4056PUV     /A,SS4056PUV     ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS405P        /A,SS405P        /A,SS405P        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS408DV56P    /A,SS408DV56P    /A,SS408DV56P    ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS40BP        /A,SS40BP        /A,SS40BP        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS40BP        /B,SS40BP        /B,SS40BP        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS40BP        /D,SS40BP        /D,SS40BP        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS40BP        /E,SS40BP        /E,SS40BP        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS40BP        /F,SS40BP        /F,SS40BP        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS40BP3       /A,SS40BP3       /A,SS40BP3       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS40BP3       /B,SS40BP3       /B,SS40BP3       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS40BPLA      /A,SS40BPLA      /A,SS40BPLA      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS40BPWS      /A,SS40BPWS      /A,SS40BPWS      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,RSO140C120WS  /A,RSO140C120WS,Electronic,Ongoing,Active,P20129,Leaded,,,,,,,,,,,,,,,,,
SS40BPWS      /B,SS40BPWS      /B,SS40BPWS      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,RSO140C120WS  /A,RSO140C120WS,Electronic,Ongoing,Active,P20129,Leaded,,,,,,,,,,,,,,,,,
SS40BPWT      /A,SS40BPWT      /A,SS40BPWT      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,RSO140C120WS  /A,RSO140C120WS,Electronic,Ongoing,Active,P20129,Leaded,,,,,,,,,,,,,,,,,
SS40BPWT      /B,SS40BPWT      /B,SS40BPWT      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,RSO140C120WS  /A,RSO140C120WS,Electronic,Ongoing,Active,P20129,Leaded,,,,,,,,,,,,,,,,,
SS40BPWT      /C,SS40BPWT      /C,SS40BPWT      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,RSO140C120WS  /A,RSO140C120WS,Electronic,Ongoing,Active,P20129,Leaded,,,,,,,,,,,,,,,,,
SS40BPWT      /D,SS40BPWT      /D,SS40BPWT      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,RSO140C120WS  /A,RSO140C120WS,Electronic,Ongoing,Active,P20129,Leaded,,,,,,,,,,,,,,,,,
SS40BPWT      /E,SS40BPWT      /E,SS40BPWT      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,RSO140C120WS  /A,RSO140C120WS,Electronic,Ongoing,Active,P20129,Leaded,,,,,,,,,,,,,,,,,
SS4810056     /A,SS4810056     /A,SS4810056     ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4810056WT   /A,SS4810056WT   /A,SS4810056WT   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS481056      /A,SS481056      /A,SS481056      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS481056WT    /A,SS481056WT    /A,SS481056WT    ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4825        /A,SS4825        /A,SS4825        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4825        /B,SS4825        /B,SS4825        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4825        /C,SS4825        /C,SS4825        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4825P       /A,SS4825P       /A,SS4825P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4825P       /B,SS4825P       /B,SS4825P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4827P       /A,SS4827P       /A,SS4827P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4827P       /B,SS4827P       /B,SS4827P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4827RC      /A,SS4827RC      /A,SS4827RC      ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4835        /A,SS4835        /A,SS4835        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4835PWT     /A,SS4835PWT     /A,SS4835PWT     ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4845P       /A,SS4845P       /A,SS4845P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4845P       /B,SS4845P       /B,SS4845P       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS4856        /A,SS4856        /A,SS4856        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS48P         /B,SS48P         /B,SS48P         ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS48P         /C,SS48P         /C,SS48P         ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS48P         /D,SS48P         /D,SS48P         ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS48P         /E,SS48P         /E,SS48P         ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS48P         /G,SS48P         /G,SS48P         ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS48PLA       /A,SS48PLA       /A,SS48PLA       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS48PLA       /B,SS48PLA       /B,SS48PLA       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS48PLA       /C,SS48PLA       /C,SS48PLA       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS48PWT       /A,SS48PWT       /A,SS48PWT       ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS48RC        /A,SS48RC        /A,SS48RC        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS48RC        /B,SS48RC        /B,SS48RC        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS48RC        /C,SS48RC        /C,SS48RC        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS6826        /A,SS6826        /A,SS6826        ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH2871005P /A,SSGPH2871005P /A,SSGPH2871005P ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH2871006  /A,SSGPH2871006  /A,SSGPH2871006  ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH2871006  /B,SSGPH2871006  /B,SSGPH2871006  ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH2871105  /A,SSGPH2871105  /A,SSGPH2871105  ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,RSN1GPH20120  BT,RSN1GPH20120  ,Electronic,Ongoing,Active,P20184,Leaded,,,,,,,,,,,,,,,,,
SSGPH28711550 /A,SSGPH28711550 /A,SSGPH28711550 ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,RSN1GPH20120  BT,RSN1GPH20120  ,Electronic,Ongoing,Active,P20184,Leaded,,,,,,,,,,,,,,,,,
SSGPH28711550 /B,SSGPH28711550 /B,SSGPH28711550 ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,RSN1GPH20120  BT,RSN1GPH20120  ,Electronic,Ongoing,Active,P20184,Leaded,,,,,,,,,,,,,,,,,
SSGPH28725    /B,SSGPH28725    /B,SSGPH28725    ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725    /C,SSGPH28725    /C,SSGPH28725    ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725    /F,SSGPH28725    /F,SSGPH28725    ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /A,SSGPH28725P   /A,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /B,SSGPH28725P   /B,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /C,SSGPH28725P   /C,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /D,SSGPH28725P   /D,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /E,SSGPH28725P   /E,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /F,SSGPH28725P   /F,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /H,SSGPH28725P   /H,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /I,SSGPH28725P   /I,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /J,SSGPH28725P   /J,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /K,SSGPH28725P   /K,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /L,SSGPH28725P   /L,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /M,SSGPH28725P   /M,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725P   /N,SSGPH28725P   /N,SSGPH28725P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28725WS  /A,SSGPH28725WS  /A,SSGPH28725WS  ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28726    /B,SSGPH28726    /B,SSGPH28726    ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28726    /C,SSGPH28726    /C,SSGPH28726    ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28726    /D,SSGPH28726    /D,SSGPH28726    ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28726P   /A,SSGPH28726P   /A,SSGPH28726P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28726P   /B,SSGPH28726P   /B,SSGPH28726P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28726P   /C,SSGPH28726P   /C,SSGPH28726P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28726P   /D,SSGPH28726P   /D,SSGPH28726P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28726P   /E,SSGPH28726P   /E,SSGPH28726P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGPH28726P   /F,SSGPH28726P   /F,SSGPH28726P   ,NA,Discontinued,Unavailable,Leaded,Magnetic,,,,,,,,,2,Leads both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
